#{"t_start": 1525356790.6065857, "env_id": "RockSample"}
r,l,t
24.899992,1000,1244.805433
37.122343,1000,1246.397204
8.280504,1000,1249.029865
-38.92309,718,1250.020164
75.27882,697,1251.088795
14.543166,727,1252.096889
5.575703,1000,1253.65143
2.512599,861,1255.713498
-131.332053,364,1256.01932
-34.614481,786,1257.54918
3.467144,791,1258.833283
-10.072695,740,1260.378077
25.624993,730,1261.679545
38.609195,732,1262.529083
-10.702592,737,1263.975237
22.460878,1000,1265.478082
34.476858,835,1267.641275
-26.019305,771,1268.944871
-15.373806,1000,1270.499345
35.655406,672,1293.246068
45.843447,668,1302.304309
39.228796,795,1303.323115
35.027377,745,1304.620976
16.78704,1000,1306.205013
-8.373923,607,1306.765811
39.531209,677,1307.776415
14.997504,698,1308.830019
47.530018,895,1310.201844
45.127004,655,1311.421189
32.290752,1000,1313.066903
32.248719,1000,1314.710584
31.910947,797,1315.736265
48.084203,898,1317.059868
44.71529,615,1317.753113
40.14737,727,1318.537965
-52.42424,1000,1320.202323
-151.640904,442,1320.573578
-9.747918,608,1321.135884
53.366423,865,1322.481295
11.079487,1000,1324.695215
-98.025046,284,1324.893385
52.399056,616,1326.041176
10.655058,1000,1327.628034
0.679231,699,1328.828132
-148.206513,422,1329.484819
21.903442,721,1330.567754
24.300293,815,1331.637608
19.638123,668,1332.938886
11.952378,581,1333.658465
58.47155,673,1334.299116
-47.935116,624,1335.553022
26.843107,777,1336.659719
52.848547,992,1338.081406
14.968616,1000,1339.531625
7.338148,1000,1341.376515
46.985288,838,1342.571897
32.798398,859,1344.013708
50.463839,675,1345.156323
30.582204,740,1346.589839
29.37654,572,1347.195028
28.540232,857,1348.751914
-26.405717,901,1350.088903
-128.835164,172,1350.197017
-164.472635,599,1351.145041
-3.965634,1000,1352.384472
-26.662896,1000,1353.75334
26.554293,779,1355.023909
-102.433814,336,1355.331161
-8.442485,616,1356.035769
32.186927,1000,1358.538574
42.506242,1000,1360.137697
-35.848095,866,1362.002501
19.440173,1000,1363.681981
-14.855378,615,1364.454034
34.53503,1000,1365.829901
40.548054,727,1366.566566
28.410389,1000,1368.187416
46.893698,614,1369.004273
2.466228,1000,1371.78701
4.451963,1000,1373.282404
-103.694741,189,1373.408201
3.044484,576,1374.057611
53.589186,765,1375.339161
-38.935854,677,1376.517449
-7.984854,713,1377.741955
45.957683,821,1378.881435
-2.318656,998,1380.459286
-81.411651,502,1381.160469
30.249995,716,1382.26031
7.643453,892,1384.208577
-40.239879,1000,1386.40386
23.723753,701,1387.595054
30.244647,1000,1389.786666
18.101177,645,1390.716888
54.560479,750,1392.202439
10.1592,735,1393.89169
65.925466,1000,1395.310117
48.471574,834,1396.760898
28.843364,985,1398.298963
4.044029,899,1400.821144
11.314697,1000,1402.174079
39.359902,619,1402.841323
16.668702,1000,1404.445493
-39.779565,862,1405.81234
62.903593,906,1407.162691
50.822934,678,1408.258966
41.22586,1000,1410.197162
34.095285,794,1411.442648
17.597116,1000,1412.688932
56.389522,763,1414.145151
48.081645,626,1415.002495
55.74353,653,1416.10304
-10.539006,1000,1417.80572
24.022973,754,1418.71292
-123.829006,442,1419.383221
7.508404,641,1420.217681
28.32453,813,1421.576687
-112.984924,498,1422.325872
1.996755,777,1423.46335
27.482899,726,1424.478287
-11.247288,1000,1426.832499
-92.995311,534,1427.279916
48.460244,722,1428.40959
35.103993,1000,1430.02136
40.987858,773,1430.989539
75.932143,721,1432.21046
5.538052,832,1434.023584
71.969895,754,1434.955799
62.185674,764,1436.104006
19.866761,763,1437.289536
17.307633,691,1438.371052
6.795087,1000,1440.763215
37.527677,778,1441.913123
-218.098663,604,1442.917463
44.721866,872,1443.945583
86.078548,631,1444.688522
55.321841,1000,1446.778196
-36.665358,1000,1448.694176
59.403575,1000,1450.301419
26.008726,683,1451.317967
35.964844,858,1452.926764
32.677787,648,1453.907373
69.688633,792,1455.319762
44.229838,692,1456.824782
81.164627,769,1457.662077
55.254905,786,1458.857128
11.963214,733,1459.949624
-38.239856,1000,1461.176379
-16.550908,764,1462.877664
37.525295,1000,1464.320522
54.806576,620,1464.96286
18.650835,817,1466.765144
23.214454,1000,1468.933911
36.246615,672,1470.266711
-3.024356,1000,1472.582449
-110.203536,509,1473.117671
-7.899677,773,1474.549438
27.172951,947,1476.801375
-3.423943,662,1477.535327
35.042236,732,1479.204251
-2.196631,723,1480.231882
51.369656,689,1480.982688
9.675286,873,1482.690428
18.055894,708,1483.727184
64.782131,826,1485.111545
38.728714,1000,1486.333096
28.196682,775,1487.661791
-0.712892,660,1488.716113
52.783287,1000,1489.864655
36.193186,832,1491.056136
-46.16373,790,1492.494141
29.660895,1000,1494.59848
32.085163,943,1495.973777
70.314282,882,1497.545524
22.337806,653,1498.60163
-17.009638,1000,1500.30794
-40.787251,695,1501.648793
-30.372774,669,1502.281291
-4.229371,532,1502.767462
-16.882197,1000,1504.726207
47.243237,786,1505.826436
33.358553,615,1506.855715
-23.970017,1000,1508.541163
46.482918,663,1509.353335
56.322337,639,1510.298067
68.4854,623,1511.114445
30.594378,645,1511.743739
1.96176,805,1513.939062
-83.099626,478,1514.481416
59.124363,1000,1516.442913
68.863433,711,1517.775693
-1.780386,687,1518.96882
18.814046,723,1520.145534
18.156621,634,1521.531897
19.781684,1000,1522.899605
42.267512,732,1523.898427
16.597506,1000,1526.528133
60.617898,1000,1528.112141
-0.255658,670,1529.513853
32.571192,795,1530.492599
23.05174,1000,1532.290911
90.053682,592,1532.834728
47.911494,1000,1534.048931
52.354337,617,1535.356463
-9.652124,1000,1537.720398
56.028237,694,1539.176683
89.621021,527,1539.824092
45.48427,674,1540.590181
61.214206,823,1542.143407
34.697364,1000,1543.749163
30.027335,601,1544.60876
-94.228228,616,1545.715712
-18.259205,620,1546.510871
23.67851,1000,1548.123791
-27.349084,809,1549.395866
-17.565113,785,1550.279451
99.876193,525,1550.858256
67.532598,1000,1553.076244
89.672167,598,1553.592964
-124.356189,532,1554.114654
23.523571,1000,1555.755472
-15.018995,629,1556.56135
25.688593,754,1558.111345
39.983338,548,1558.569956
47.70578,1000,1560.248535
46.310245,685,1561.681678
53.672129,507,1562.286058
89.401201,1000,1563.494428
2.886689,670,1565.11108
34.277143,682,1566.148593
67.169126,583,1566.972926
35.184452,831,1568.187289
-16.582184,681,1569.149848
22.144039,712,1570.71494
35.503904,683,1571.874854
85.959537,554,1572.412377
