policy_loss,value_loss,explained_variance,EpRewMean,Iteration,serial_timesteps,fps,trial,loss_ent,total_timesteps,nupdates,approxkl,Name,clipfrac,time_elapsed,EpLenMean
-0.0052444283,0.019455343,0.873992994427681,123.57607234000001,695,1423360,651,0,-1.9886863,1423360,695,0.021240873,PP02,0.22954102,2609.3488471508026,481.87
-0.00042817247,0.0078508975,0.9246130511164665,123.80458071,696,1425408,678,0,-1.9825081,1425408,696,0.024437547,PP02,0.19838867,2612.367331266403,481.02
-0.0036768154,0.084253795,0.3410128355026245,117.77695457,697,1427456,841,0,-1.9469296,1427456,697,0.021451484,PP02,0.18774414,2614.8015620708466,478.57
0.0018881041,0.011153409,0.8664821982383728,119.59462862000002,698,1429504,622,0,-1.9372886,1429504,698,0.014307062,PP02,0.17216797,2618.094738006592,484.76
0.008777145,0.005598656,0.9465216100215912,121.72979525000001,699,1431552,706,0,-1.9453223,1431552,699,0.017672015,PP02,0.19448242,2620.9944682121277,490.77
-0.0014815875,0.0019316025,0.988130914978683,121.27046127,700,1433600,653,0,-1.9534734,1433600,700,0.018370649,PP02,0.20566407,2624.130687236786,490.98
-0.0015532648,0.007825673,0.9472036063671112,120.95466747000002,701,1435648,695,0,-1.9524056,1435648,701,0.018716838,PP02,0.20405273,2649.041655778885,491.67
-0.0017864726,0.027109694,0.7753468602895737,121.43836589000003,702,1437696,596,0,-1.9311998,1437696,702,0.021626439,PP02,0.22153321,2652.4781579971313,493.01
0.007811698,0.00467409,0.9445387572050095,122.64108280000002,703,1439744,697,0,-1.927378,1439744,703,0.020830598,PP02,0.20024414,2655.4179162979126,501.94
0.003777641,0.0035055976,0.9710301794111729,125.09354474000001,704,1441792,661,0,-1.9199499,1441792,704,0.017151358,PP02,0.19482422,2658.514326810837,496.08
-0.0023525641,0.018082665,0.8819030597805977,124.15549814000002,705,1443840,648,0,-1.9100113,1443840,705,0.023420535,PP02,0.23940429,2661.6746213436127,484.86
-0.007377518,0.02162686,0.8866846933960915,124.08228150000001,706,1445888,669,0,-1.9183121,1445888,706,0.04658153,PP02,0.23447266,2664.7334599494934,479.04
0.0035370314,0.0062259594,0.9449792727828026,125.74471308,707,1447936,645,0,-1.9350569,1447936,707,0.016122876,PP02,0.18188477,2667.9052288532257,480.87
0.001648843,0.0026016277,0.9632443524897099,125.23666599,708,1449984,683,0,-1.9267334,1449984,708,0.015846808,PP02,0.18247071,2670.902362346649,482.59
-1.8921099e-05,0.021643879,0.8513236492872238,125.28407001000001,709,1452032,715,0,-1.9123466,1452032,709,0.035164267,PP02,0.22192383,2673.7667191028595,479.0
0.002233548,0.007735168,0.9024477675557137,124.71217796,710,1454080,688,0,-1.9034326,1454080,710,0.013719265,PP02,0.1696289,2676.7405314445496,481.59
-0.002223726,0.0034365978,0.9104843512177467,123.06948056000002,711,1456128,714,0,-1.8771178,1456128,711,0.021533836,PP02,0.21855469,2679.6056933403015,487.91
0.0012546076,0.011942791,0.8800819590687752,123.28107980000003,712,1458176,609,0,-1.8969805,1458176,712,0.018761178,PP02,0.22197266,2682.968775987625,490.84
0.0057185786,0.0062867193,0.9386059083044529,126.44102708999998,713,1460224,646,0,-1.9178953,1460224,713,0.02147081,PP02,0.2331543,2686.1351001262665,487.72
-0.0022061015,0.008880387,0.9278085380792618,130.61711498,714,1462272,719,0,-1.9418377,1462272,714,0.018629242,PP02,0.2105957,2688.9840140342712,489.54
0.004501921,0.0094618695,0.865696132183075,131.21799520000002,715,1464320,542,0,-1.9665512,1464320,715,0.012599361,PP02,0.16171876,2692.7592074871063,488.69
0.0028458897,0.0062768706,0.9391344115138054,131.01664561,716,1466368,656,0,-1.9703602,1466368,716,0.013167165,PP02,0.15341797,2695.878484725952,491.36
-0.0015207598,0.006000322,0.9539650604128838,135.0868726,717,1468416,718,0,-1.9743334,1468416,717,0.018551212,PP02,0.20478515,2698.7288343906403,493.46
0.0012242686,0.005458467,0.940605528652668,138.13536609000002,718,1470464,752,0,-2.006905,1470464,718,0.020629268,PP02,0.21767578,2701.4507219791412,496.73
0.0010474434,0.0036909692,0.9633821174502373,141.0682703,719,1472512,703,0,-2.0231678,1472512,719,0.026592195,PP02,0.26621094,2704.362142562866,497.42
0.0019779627,0.005009149,0.9591488316655159,142.08261444,720,1474560,571,0,-1.9970691,1474560,720,0.017090058,PP02,0.19023438,2707.948490381241,497.67
0.0018359969,0.0040634936,0.9658468291163445,143.88194653000002,721,1476608,657,0,-1.976762,1476608,721,0.018514981,PP02,0.20854492,2711.0636360645294,498.1
-0.0025258358,0.0011585484,0.9924402986653149,148.83727528,722,1478656,592,0,-1.9763668,1478656,722,0.019676588,PP02,0.21738282,2714.5194969177246,492.78
-0.0029824893,0.004872189,0.9618314281105995,147.57721182,723,1480704,699,0,-1.9853824,1480704,723,0.022176925,PP02,0.24208984,2717.447073698044,488.5
-0.006626156,0.05385936,0.6919596493244171,143.16153214000002,724,1482752,742,0,-1.966811,1482752,724,0.08713679,PP02,0.23652343,2720.206314086914,484.71
0.014733387,0.031897683,0.8163671046495438,142.70536954,725,1484800,672,0,-1.9359465,1484800,725,0.03383023,PP02,0.23984376,2723.251763820648,481.96
0.0015651943,0.02494247,0.8303062170743942,141.43372373,726,1486848,728,0,-1.9273021,1486848,726,0.021093693,PP02,0.23100586,2726.063824415207,474.43
0.0067426255,0.0060769636,0.8979319408535957,141.08392336000003,727,1488896,674,0,-1.934272,1488896,727,0.015163461,PP02,0.18886718,2729.101902961731,480.49
0.0034000385,0.004836443,0.9691057614982128,140.02344656000002,728,1490944,637,0,-1.9288638,1490944,728,0.012858587,PP02,0.1607422,2732.3145184516907,484.44
0.0060648522,0.011154349,0.903979130089283,141.9075797,729,1492992,716,0,-1.9373432,1492992,729,0.017130356,PP02,0.18828125,2735.1742703914642,489.6
0.001032312,0.007320795,0.9287363365292549,143.61595955,730,1495040,696,0,-1.9439596,1495040,730,0.02037848,PP02,0.21118164,2738.1165595054626,491.24
-0.0052660904,0.0037126008,0.9660295695066452,143.02650407,731,1497088,673,0,-1.9321709,1497088,731,0.025164917,PP02,0.24609375,2741.1577503681183,489.09
-0.0044714278,0.03066026,0.7823300510644913,140.83803926000002,732,1499136,703,0,-1.9217322,1499136,732,0.09709622,PP02,0.20141602,2744.0709857940674,484.58
-0.0020464784,0.0316664,0.754628449678421,142.66736676999997,733,1501184,703,0,-1.9251149,1501184,733,0.037057415,PP02,0.26044923,2746.983763694763,482.69
-0.0025003396,0.03033967,0.760691836476326,140.16462080000002,734,1503232,753,0,-1.931756,1503232,734,0.02761584,PP02,0.24829102,2749.7024598121643,478.47
0.004103094,0.010710975,0.8875918015837669,140.72072185000002,735,1505280,754,0,-1.9554924,1505280,735,0.018532148,PP02,0.2142578,2752.4184041023254,477.12
0.0015547401,0.005825942,0.9056316912174225,140.58376946,736,1507328,664,0,-1.9687303,1507328,736,0.017509628,PP02,0.18798828,2755.502687692642,477.36
0.009525774,0.015313946,0.8258424699306488,140.35807049999997,737,1509376,616,0,-1.9761038,1509376,737,0.021761326,PP02,0.24921875,2758.827630996704,484.52
0.0019459713,0.0073400894,0.9107266142964363,140.18686728999998,738,1511424,588,0,-1.9910364,1511424,738,0.021296808,PP02,0.22006837,2762.3071703910828,480.19
0.0029422822,0.09280561,0.48791205883026123,133.71528133,739,1513472,684,0,-1.9783684,1513472,739,0.14976436,PP02,0.25688475,2765.2977373600006,475.0
0.004687741,0.0069776736,0.9274041727185249,134.07609562999997,740,1515520,695,0,-1.9928148,1515520,740,0.016698768,PP02,0.18774414,2768.2429914474487,475.79
-0.0024310027,0.017680835,0.8529697209596634,131.23770144999997,741,1517568,698,0,-1.9936454,1517568,741,0.018424554,PP02,0.21728516,2771.175359725952,479.38
0.0063936734,0.0073930686,0.9279411733150482,131.56519199000002,742,1519616,559,0,-1.9796768,1519616,742,0.018616024,PP02,0.20014648,2774.8354902267456,482.9
0.0033767924,0.00802871,0.9088273420929909,131.81826302,743,1521664,544,0,-1.9772005,1521664,743,0.024301633,PP02,0.25258788,2778.5952479839325,489.18
0.0020588783,0.00317685,0.9728667456656694,132.63072585,744,1523712,645,0,-1.9828972,1523712,744,0.02124742,PP02,0.24291992,2781.7683861255646,488.58
0.0067899465,0.0074381246,0.889174111187458,133.29919957,745,1525760,524,0,-1.9747479,1525760,745,0.018881217,PP02,0.20180663,2785.6754682064056,489.8
0.00026468505,0.006671442,0.9047077149152756,132.00357415,746,1527808,649,0,-1.9880326,1527808,746,0.0274381,PP02,0.20825195,2788.827742099762,493.79
0.0026124343,0.028352588,0.8280063271522522,128.99614889,747,1529856,694,0,-1.9955467,1529856,747,0.031985167,PP02,0.2677246,2791.77800822258,493.66
-0.0033360883,0.023754247,0.889393150806427,129.20046191,748,1531904,607,0,-1.9792569,1531904,748,0.025732163,PP02,0.2190918,2795.1499693393707,493.79
-0.00063179404,0.015087361,0.8455287516117096,127.46805828000001,749,1533952,599,0,-1.9665467,1533952,749,0.0252781,PP02,0.24804688,2798.5680572986603,503.11
0.0009447656,0.019937804,0.859984278678894,128.65469033,750,1536000,653,0,-1.963459,1536000,750,0.024126766,PP02,0.2432129,2801.703423976898,502.66
0.008648112,0.011935638,0.8594058752059937,129.40640938999996,751,1538048,633,0,-1.9617656,1538048,751,0.022905651,PP02,0.23745117,2804.935314655304,508.92
0.010955563,0.0072184103,0.9203945025801659,129.51825509,752,1540096,716,0,-1.963487,1540096,752,0.02207497,PP02,0.20073242,2807.79594874382,499.39
0.0026920943,0.0047952845,0.9580821394920349,129.18106579999997,753,1542144,680,0,-1.9690918,1542144,753,0.021413092,PP02,0.2352539,2810.8078112602234,494.7
0.00020553156,0.028100666,0.8272796869277954,128.13552445,754,1544192,716,0,-1.9825596,1544192,754,0.025736615,PP02,0.2402832,2813.6671149730682,493.12
0.004452181,0.015336132,0.878056563436985,129.26512551,755,1546240,704,0,-2.0041752,1546240,755,0.01580023,PP02,0.19130859,2816.573160648346,496.0
0.0045085484,0.0123830335,0.897911049425602,130.12561907,756,1548288,649,0,-1.9965084,1548288,756,0.017053228,PP02,0.20649414,2819.7283914089203,504.04
-0.00044031898,0.025758132,0.8202044367790222,127.32723706,757,1550336,639,0,-1.9770355,1550336,757,0.018524742,PP02,0.1942871,2822.931002855301,504.8
-0.008809287,0.038782284,0.7596813142299652,124.10838602000001,758,1552384,797,0,-1.9735683,1552384,758,0.10935658,PP02,0.27871093,2825.4992866516113,505.2
0.0022748518,0.0450475,0.36024075746536255,123.51165343000002,759,1554432,561,0,-1.9752448,1554432,759,0.019955348,PP02,0.21372071,2829.1451008319855,510.27
0.00050953345,0.013776982,0.8576627969741821,123.81067324,760,1556480,666,0,-1.9998223,1556480,760,0.018600298,PP02,0.20712891,2832.216417312622,513.2
-0.00908254,0.07327502,0.5402944982051849,114.62575381000002,761,1558528,686,0,-2.0082088,1558528,761,0.05830262,PP02,0.28266603,2835.2003622055054,506.14
0.001550067,0.017290227,0.8285731971263885,114.50385275999999,762,1560576,754,0,-2.0047119,1560576,762,0.020108232,PP02,0.20288086,2837.9168298244476,505.66
0.0017228456,0.001689276,0.9863703977316618,117.58509948999998,763,1562624,630,0,-2.009499,1562624,763,0.020278608,PP02,0.22504883,2841.16282582283,506.11
-0.0006846224,0.0058921333,0.9572187773883343,121.53389716999999,764,1564672,627,0,-2.0102162,1564672,764,0.021132937,PP02,0.22788087,2844.425171852112,507.22
0.0066848164,0.06816561,0.5280320644378662,116.91917202,765,1566720,663,0,-2.0002248,1566720,765,0.039288677,PP02,0.22939453,2847.511873483658,505.59
0.0045410604,0.040537022,0.7714356780052185,114.53779520999998,766,1568768,614,0,-1.9842701,1568768,766,0.025145512,PP02,0.23793945,2850.843163251877,499.56
0.012771256,0.0078004496,0.8831852003931999,112.69459486000004,767,1570816,625,0,-1.9761162,1570816,767,0.01782548,PP02,0.17705078,2854.1170818805695,500.08
-0.0028538152,0.032062367,0.7895379662513733,110.00145739000001,768,1572864,623,0,-1.9718044,1572864,768,0.023824167,PP02,0.23598632,2857.4021105766296,495.28
0.0008514902,0.008979371,0.9167644456028938,109.44998373000003,769,1574912,764,0,-1.9669527,1574912,769,0.02751199,PP02,0.24487305,2860.0797731876373,488.4
0.004317683,0.015113933,0.8941547200083733,106.66204945000003,770,1576960,654,0,-1.9481752,1576960,770,0.020191435,PP02,0.22885743,2863.2089037895203,492.57
-0.0039935173,0.016726011,0.8795091882348061,106.55697161,771,1579008,733,0,-1.9370134,1579008,771,0.040055282,PP02,0.27719727,2866.0002479553223,493.4
0.0045955935,0.0056621833,0.9625695794820786,108.39880433999998,772,1581056,547,0,-1.9435602,1581056,772,0.017655969,PP02,0.2041504,2869.740749359131,494.71
0.0018357936,0.027066654,0.8414417803287506,109.24520150000002,773,1583104,576,0,-1.9225361,1583104,773,0.020979637,PP02,0.2246582,2873.29607963562,488.58
0.00043623304,0.027684543,0.8483658283948898,109.57762978999999,774,1585152,756,0,-1.9103909,1585152,774,0.017166747,PP02,0.20136718,2876.0043766498566,484.92
-0.0059299087,0.024295399,0.7780145406723022,109.93360858,775,1587200,558,0,-1.9148824,1587200,775,0.021814581,PP02,0.20654297,2879.6764454841614,479.97
0.007531521,0.009744417,0.8712466061115265,109.13669803000002,776,1589248,553,0,-1.92604,1589248,776,0.021460423,PP02,0.21704102,2883.3794000148773,488.13
-0.0008539964,0.024323877,0.8580135554075241,106.00812997000001,777,1591296,770,0,-1.9343197,1591296,777,0.0231972,PP02,0.23706055,2886.0380249023438,486.06
0.00022288896,0.006659978,0.9559958055615425,108.8544503,778,1593344,617,0,-1.9559298,1593344,778,0.020992668,PP02,0.221875,2889.3551363945007,487.46
0.005439411,0.007315257,0.8903326168656349,107.69848548000002,779,1595392,700,0,-1.9908623,1595392,779,0.018129421,PP02,0.2133789,2892.2773756980896,496.83
0.0020195008,0.03585283,0.7782414108514786,104.75891245999999,780,1597440,771,0,-2.0024788,1597440,780,0.0227384,PP02,0.23383789,2894.9312279224396,486.37
0.0036568586,0.004443513,0.9650876075029373,106.72748291999999,781,1599488,762,0,-2.0123742,1599488,781,0.019551594,PP02,0.21572265,2897.617344856262,486.84
