nupdates,value_loss,total_timesteps,trial,Name,fps,EpRewMean,Iteration,approxkl,EpLenMean,explained_variance,policy_loss,serial_timesteps,time_elapsed,loss_ent,clipfrac
687,0.029523239,1406976,0,PP02,1302,73.10454462,687,0.17237738,571.58,0.9558758437633514,-0.013469106,1406976,1341.1616525650024,-3.6458092,0.63242185
688,0.03320151,1409024,0,PP02,1305,73.72868684,688,0.1935801,573.74,0.9179674163460732,-0.009821889,1409024,1342.731061220169,-3.6437638,0.65170896
689,0.046905857,1411072,0,PP02,1293,71.62056689,689,0.19887438,570.72,0.9372356608510017,-0.021978002,1411072,1344.314645767212,-3.652375,0.6189941
690,0.048746403,1413120,0,PP02,1308,74.75455871,690,0.14046046,577.61,0.9273104816675186,-0.02143504,1413120,1345.880120754242,-3.668499,0.61015624
691,0.051939677,1415168,0,PP02,1279,74.90680571999998,691,0.16068861,577.41,0.9227161109447479,-0.019100642,1415168,1347.4805996418,-3.6800022,0.6265625
692,0.090984225,1417216,0,PP02,1303,75.29596083,692,0.1545415,578.97,0.8883873596787453,-0.010057749,1417216,1349.052234172821,-3.691761,0.62578124
693,0.06858547,1419264,0,PP02,1314,74.91611509999998,693,0.15941913,578.65,0.8284243047237396,-0.024088461,1419264,1350.6111271381378,-3.7107816,0.6298828
694,0.012322745,1421312,0,PP02,1313,78.12737508999999,694,0.14851183,584.88,0.9495158530771732,-0.017513545,1421312,1352.1701493263245,-3.7247262,0.61552733
695,0.026457246,1423360,0,PP02,1311,81.52417887,695,0.16108105,592.82,0.9398128055036068,-0.01622437,1423360,1353.7316856384277,-3.7399108,0.6165039
696,0.04808887,1425408,0,PP02,1297,82.44400974,696,0.14540116,593.71,0.9260222762823105,-0.01837787,1425408,1355.3099029064178,-3.767458,0.60966796
697,0.060101658,1427456,0,PP02,1312,79.12316511,697,0.15829897,588.59,0.9028045013546944,-0.015829865,1427456,1356.8709721565247,-3.7981343,0.6243164
698,0.025970856,1429504,0,PP02,1317,83.89031392999999,698,0.17543991,599.16,0.8702578395605087,-0.013020654,1429504,1358.427229642868,-3.815297,0.6363281
699,0.01529133,1431552,0,PP02,1309,88.09174225000001,699,0.15642574,609.04,0.9335213750600815,-0.011540053,1431552,1359.9920992851257,-3.8161652,0.6231934
700,0.024776675,1433600,0,PP02,1295,91.91327091000001,700,0.16513282,618.75,0.9476381577551365,-0.017827926,1433600,1361.5730216503143,-3.814778,0.6263672
701,0.055538464,1435648,0,PP02,1305,94.23949543999998,701,0.14234321,627.57,0.9136725068092346,-0.023269083,1435648,1385.9087853431702,-3.8156345,0.610791
702,0.051505428,1437696,0,PP02,1289,95.01384130999999,702,0.16470811,626.71,0.7511276602745056,-0.011265244,1437696,1387.496750831604,-3.8244395,0.6333984
703,0.051161755,1439744,0,PP02,1294,96.13008682000002,703,0.19346361,631.47,0.7865918427705765,-0.011999024,1439744,1389.0785813331604,-3.841,0.6484863
704,0.02740257,1441792,0,PP02,1314,98.73215218000001,704,0.18929693,635.56,0.8927394971251488,-0.010196695,1441792,1390.6375133991241,-3.8597267,0.6395996
705,0.055351336,1443840,0,PP02,1284,102.55261741000002,705,0.20276244,647.8,0.9242877513170242,-0.021462968,1443840,1392.2326509952545,-3.883654,0.6190918
706,0.03449294,1445888,0,PP02,1316,107.51498346000002,706,0.24083626,660.06,0.6734254956245422,-0.016004732,1445888,1393.7880861759186,-3.9259343,0.6147461
707,0.1166178,1447936,0,PP02,1296,100.03873408999999,707,0.14764622,643.98,0.8535363525152206,-0.018566752,1447936,1395.3675074577332,-3.9526553,0.5975586
708,0.06049956,1449984,0,PP02,1307,99.50020820000002,708,0.19510801,647.73,0.8893195763230324,-0.013434796,1449984,1396.9346976280212,-3.973219,0.64086914
709,0.076941475,1452032,0,PP02,1285,95.54788905000001,709,0.15942685,635.73,0.8513748198747635,-0.016129674,1452032,1398.5305454730988,-4.0034385,0.61030275
710,0.043848984,1454080,0,PP02,1267,96.42780722999998,710,0.19409433,639.24,0.9019143581390381,-0.009404699,1454080,1400.1469504833221,-4.0274973,0.64755857
711,0.059333943,1456128,0,PP02,1232,94.26718802,711,0.1779044,636.74,0.8854734972119331,-0.01609168,1456128,1401.808343887329,-4.0453377,0.63320315
712,0.017606119,1458176,0,PP02,1298,95.88225505000003,712,0.19522935,639.21,-0.5058803558349609,-0.01378285,1458176,1403.3860657215118,-4.057586,0.65009767
713,0.07938133,1460224,0,PP02,1291,92.24840263,713,0.14337972,630.06,0.8926051408052444,-0.016096266,1460224,1404.9726209640503,-4.058027,0.60288084
714,0.108159505,1462272,0,PP02,1304,91.37407706999998,714,0.1885983,626.48,0.8281542509794235,-0.005933809,1462272,1406.5433866977692,-4.0719357,0.6442383
715,0.017532727,1464320,0,PP02,1293,94.86156992999997,715,0.19837527,634.53,0.9252751544117928,-0.010429687,1464320,1408.1274361610413,-4.051393,0.6598145
716,0.006151169,1466368,0,PP02,1296,96.82397592999997,716,0.15985096,637.37,-0.040639281272888184,-0.017032467,1466368,1409.7073168754578,-4.032214,0.6250488
717,0.03260835,1468416,0,PP02,1298,99.65763646,717,0.18988213,643.45,0.9024191349744797,-0.026561564,1468416,1411.2848846912384,-4.071947,0.59643555
718,0.0140313385,1470464,0,PP02,1298,103.32493342,718,0.18890247,652.7,0.942100677639246,-0.01938782,1470464,1412.8620071411133,-4.126158,0.62416995
719,0.07946603,1472512,0,PP02,1295,105.22618424999997,719,0.18404332,658.61,0.9178966656327248,-0.014022072,1472512,1414.4426593780518,-4.1325817,0.6392578
720,0.03993485,1474560,0,PP02,1303,104.65984760999999,720,0.19329056,660.97,0.935943178832531,-0.013340795,1474560,1416.0137722492218,-4.154882,0.6399902
721,0.046574276,1476608,0,PP02,1284,105.66206638999998,721,0.18791918,663.33,0.9220252931118011,-0.011938806,1476608,1417.6086328029633,-4.1659336,0.65634763
722,0.05082479,1478656,0,PP02,1279,106.85215751,722,0.19819053,663.64,0.9188180714845657,-0.00961768,1478656,1419.209341287613,-4.162841,0.6551269
723,0.070893966,1480704,0,PP02,1291,104.93770366999999,723,0.15604249,661.92,0.8038894832134247,-0.014489278,1480704,1420.7951304912567,-4.1877375,0.62543947
724,0.037519917,1482752,0,PP02,1299,107.76638007,724,0.14728972,668.82,0.9121156707406044,-0.013766931,1482752,1422.371684551239,-4.203726,0.6169922
725,0.062774904,1484800,0,PP02,1283,110.04170701999999,725,0.17747107,672.99,0.8932873383164406,-0.01393639,1484800,1423.967702627182,-4.2203045,0.64882815
726,0.056598652,1486848,0,PP02,1297,106.18269719,726,0.21729605,665.83,0.9082996025681496,-0.015158005,1486848,1425.5469048023224,-4.231368,0.66450197
727,0.043509327,1488896,0,PP02,1297,99.77822711,727,0.17916034,653.43,0.9471100866794586,-0.018374365,1488896,1427.1254832744598,-4.2235537,0.6425293
728,0.041753244,1490944,0,PP02,1284,102.23542470000001,728,0.20011702,658.81,0.7074649631977081,-0.007556899,1490944,1428.7198781967163,-4.243103,0.6542969
729,0.039509512,1492992,0,PP02,1304,104.39178715000001,729,0.19453351,665.62,0.9311535432934761,-0.01085384,1492992,1430.2897596359253,-4.254593,0.6375
730,0.028564166,1495040,0,PP02,1308,106.59404681000002,730,0.3233607,669.4,0.8775081187486649,-0.014671926,1495040,1431.855055809021,-4.2894907,0.6556152
731,0.01840647,1497088,0,PP02,1293,101.13527233000002,731,0.20673987,657.64,0.9594183303415775,0.0033349618,1497088,1433.4391555786133,-4.3018923,0.65898436
732,0.021365965,1499136,0,PP02,1301,103.24769357999999,732,0.26990527,663.39,0.9489315710961819,-0.0050123087,1499136,1435.0128359794617,-4.294378,0.65791017
733,0.08123735,1501184,0,PP02,1294,101.0940272,733,0.21287628,654.9,0.8391673117876053,-0.006451526,1501184,1436.5951745510101,-4.2786283,0.6693848
734,0.04256572,1503232,0,PP02,1299,98.02087536,734,0.19985065,649.05,0.9027400240302086,-0.012971526,1503232,1438.172560453415,-4.265788,0.66186523
735,0.043951474,1505280,0,PP02,1301,95.14166481999997,735,0.17475021,639.02,0.8858341053128242,-0.017401619,1505280,1439.7467498779297,-4.2773514,0.63808596
736,0.035538428,1507328,0,PP02,1295,98.74239705000002,736,0.24099891,646.03,0.9045347273349762,-0.011187032,1507328,1441.327842950821,-4.3137016,0.6617676
737,0.031833667,1509376,0,PP02,1312,94.35285952000002,737,0.2910301,636.33,0.9430236034095287,-0.010185322,1509376,1442.888870716095,-4.3345137,0.64868164
738,0.047580637,1511424,0,PP02,1309,96.42936174,738,0.16328955,639.89,0.8716836273670197,-0.011352227,1511424,1444.4529016017914,-4.359365,0.6248535
739,0.07163095,1513472,0,PP02,1282,97.44478492,739,0.18877073,636.97,0.9095812514424324,-0.009205288,1513472,1446.0504384040833,-4.3874865,0.64995116
740,0.047842927,1515520,0,PP02,1286,96.7128891,740,0.18499602,634.85,0.8673075139522552,-0.01337117,1515520,1447.6433939933777,-4.402711,0.6489746
741,0.05123659,1517568,0,PP02,1302,96.08830597000001,741,0.20402738,635.61,0.9143679887056351,-0.007692092,1517568,1449.2159316539764,-4.4073443,0.65952146
742,0.02573295,1519616,0,PP02,1294,96.70267423000001,742,0.20710675,633.9,0.9414317533373833,-0.014886491,1519616,1450.7987010478973,-4.4143567,0.66274416
743,0.030485902,1521664,0,PP02,1291,94.09245627,743,0.2028552,628.36,0.9539517238736153,-0.006359798,1521664,1452.3844697475433,-4.427201,0.65786135
744,0.0242722,1523712,0,PP02,1305,97.68027967000002,744,0.25065687,636.98,0.8982810825109482,-0.0045655174,1523712,1453.9529943466187,-4.4485016,0.6660156
745,0.053051263,1525760,0,PP02,1293,97.00875339,745,0.2034202,636.33,0.932046577334404,-0.014585731,1525760,1455.5361952781677,-4.4597616,0.6532715
746,0.010500816,1527808,0,PP02,1294,98.47073875999999,746,0.23918232,637.2,-0.6954994201660156,-0.011947161,1527808,1457.1181871891022,-4.471774,0.6726074
747,0.03598267,1529856,0,PP02,1301,91.35572102999997,747,0.24127491,624.09,0.9519495069980621,0.00023643668,1529856,1458.691570520401,-4.4688053,0.6565918
748,0.05199076,1531904,0,PP02,1298,87.65509377000001,748,0.20215431,616.1,0.9043929502367973,-0.016667783,1531904,1460.2694008350372,-4.485647,0.6347656
749,0.015545751,1533952,0,PP02,1291,91.84106703999998,749,0.24147674,623.19,0.9358269944787025,-0.00221411,1533952,1461.8556880950928,-4.489301,0.6816406
750,0.056647122,1536000,0,PP02,1305,91.572485,750,0.30755335,622.84,0.9001177325844765,0.0032082698,1536000,1463.4245989322662,-4.462029,0.69262695
751,0.051630955,1538048,0,PP02,1297,92.41459955,751,0.22304304,625.73,0.9257742837071419,-0.0074285977,1538048,1465.003607749939,-4.437738,0.65708005
752,0.020627638,1540096,0,PP02,1299,91.17440187999999,752,0.4189566,622.19,0.9624873511493206,-0.009731306,1540096,1466.580234527588,-4.4469905,0.65527344
753,0.014713851,1542144,0,PP02,1303,95.82078104999997,753,0.26424643,633.42,0.9342453256249428,-0.0070402795,1542144,1468.1515686511993,-4.4488297,0.6899414
754,0.039774053,1544192,0,PP02,1296,92.53036026000001,754,0.22282302,625.41,0.9287712723016739,-0.011933726,1544192,1469.7311165332794,-4.4546294,0.6458496
755,0.0048069567,1546240,0,PP02,1304,96.27083950999999,755,0.17558147,634.26,-0.01287221908569336,-0.011421974,1546240,1471.3008272647858,-4.4886312,0.6377441
756,0.047784448,1548288,0,PP02,1299,98.12314441999999,756,0.21208334,636.48,0.8827476054430008,-0.0038702611,1548288,1472.8775095939636,-4.489203,0.6633301
757,0.018321589,1550336,0,PP02,1301,100.37143602,757,0.22847648,638.75,0.9560511857271194,0.007997868,1550336,1474.4512512683868,-4.47173,0.6664551
758,0.017552946,1552384,0,PP02,1300,104.31884969000001,758,0.2163337,643.24,0.9244123250246048,-0.0078034974,1552384,1476.0262343883514,-4.469177,0.6726074
759,0.04279041,1554432,0,PP02,1293,105.87666787,759,0.18906656,648.42,0.8891545012593269,-0.010643053,1554432,1477.6099104881287,-4.455275,0.63666993
760,0.011227308,1556480,0,PP02,1286,107.04958477,760,0.21601689,650.83,0.9540955387055874,-0.012469901,1556480,1479.2019152641296,-4.4813876,0.6630371
761,0.006631774,1558528,0,PP02,1299,112.32381376,761,0.22846882,659.54,-0.16229629516601562,-0.009333634,1558528,1480.7783842086792,-4.506364,0.67036134
762,0.005890564,1560576,0,PP02,1301,114.18600718999998,762,0.22240193,662.08,0.1728121042251587,-0.016340792,1560576,1482.3520851135254,-4.5007825,0.6732422
763,0.04136581,1562624,0,PP02,1298,115.64440189000001,763,0.25093824,663.13,0.9040495753288269,0.0031037692,1562624,1483.9291269779205,-4.492391,0.6671875
764,0.1016603,1564672,0,PP02,1280,111.31569350999999,764,0.1708124,649.95,0.8985191136598587,-0.01498854,1564672,1485.5294079780579,-4.471714,0.6291016
765,0.07758923,1566720,0,PP02,1292,107.01725653,765,0.4838943,642.23,0.8724398910999298,-0.006256231,1566720,1487.1144716739655,-4.4955134,0.6447266
766,0.044142544,1568768,0,PP02,1294,102.76677963000002,766,0.18299931,636.98,0.9448053613305092,-0.015683496,1568768,1488.6965839862823,-4.5189133,0.6480957
767,0.056507945,1570816,0,PP02,1299,106.90461328,767,0.25665897,645.77,0.6445909738540649,-0.0058642966,1570816,1490.2723264694214,-4.5298433,0.6913086
768,0.029925754,1572864,0,PP02,1299,108.18282153999999,768,0.27936074,647.29,0.8781563118100166,-0.005404431,1572864,1491.8489289283752,-4.51926,0.6885254
769,0.017008148,1574912,0,PP02,1310,111.78348998999999,769,0.2187253,655.62,0.9275186434388161,-0.015805034,1574912,1493.4122605323792,-4.5129046,0.6737305
770,0.04489813,1576960,0,PP02,1295,106.61500117000001,770,0.27414262,646.58,0.9459076225757599,-0.0068743206,1576960,1494.9937708377838,-4.5059114,0.67402345
771,0.088636465,1579008,0,PP02,1295,111.31574393999998,771,0.4426139,658.84,0.8039701282978058,-0.0038283556,1579008,1496.5754885673523,-4.517788,0.6711426
772,0.04312552,1581056,0,PP02,1305,111.61509667,772,0.31121215,659.93,0.8810328394174576,-0.00035587588,1581056,1498.1443448066711,-4.5494123,0.64755857
773,0.026580807,1583104,0,PP02,1306,114.66591103,773,0.24233106,667.61,0.8728592246770859,-0.015270757,1583104,1499.7124288082123,-4.604939,0.65615237
774,0.07075767,1585152,0,PP02,1289,115.1521774,774,0.41859394,673.03,0.8530020117759705,-0.0117893275,1585152,1501.3005363941193,-4.654975,0.68051755
775,0.022560518,1587200,0,PP02,1306,115.35692674,775,0.28289494,673.9,0.9468530490994453,-0.008403493,1587200,1502.8695487976074,-4.6709037,0.67768556
776,0.03996132,1589248,0,PP02,1303,119.1531788,776,0.2480212,683.03,0.5869507491588593,-0.0070021166,1589248,1504.440719127655,-4.6619487,0.6750488
777,0.037078295,1591296,0,PP02,1304,117.55664218000001,777,0.22676793,681.33,0.8894539326429367,-0.003706215,1591296,1506.0107266902924,-4.6700716,0.65356445
778,0.013182919,1593344,0,PP02,1279,121.00623553000001,778,0.24230114,687.3,0.9389616400003433,0.0019744718,1593344,1507.6115217208862,-4.671014,0.6815918
779,0.009825222,1595392,0,PP02,1301,125.64856319000002,779,0.27641144,698.58,0.957649189978838,-0.0033274207,1595392,1509.1852595806122,-4.677268,0.6785156
780,0.035397228,1597440,0,PP02,1279,121.15556222,780,0.20119207,690.0,0.9451217725872993,-0.010302353,1597440,1510.785861492157,-4.670088,0.6513184
781,0.077960655,1599488,0,PP02,1278,123.79459216000001,781,0.30133986,695.25,0.8909531682729721,0.008284509,1599488,1512.3880989551544,-4.6729026,0.69331056
