#{"env_id": "Pendulum-v0", "t_start": 1522940928.352866}
r,l,t
-896.160147,200,71.262993
-1236.741453,200,71.322752
-1536.013682,200,71.37826
-1067.269791,200,71.570269
-1038.600732,200,71.629007
-1041.343207,200,71.685817
-877.870611,200,71.741392
-1012.656376,200,71.798043
-1615.929555,200,71.993826
-1261.028686,200,72.049162
-1286.506563,200,72.105006
-1688.82217,200,72.160921
-1305.409179,200,72.216666
-1693.540066,200,72.402894
-977.076877,200,72.45947
-1552.739632,200,72.515542
-1220.293342,200,72.571421
-947.09464,200,72.627925
-1027.380633,200,72.824588
-1230.993472,200,72.880507
-1000.701017,200,72.936466
-1061.270369,200,72.992671
-1268.376837,200,73.049075
-1291.59647,200,73.252025
-1610.373376,200,73.309121
-1019.13893,200,73.363971
-1818.463289,200,73.420188
-765.786858,200,73.475602
-903.940883,200,73.531121
-1356.691953,200,73.729259
-1465.861307,200,73.78513
-1571.578605,200,73.840687
-1045.036614,200,73.896913
-1055.158105,200,73.952854
-1160.945573,200,74.146263
-1025.228471,200,74.202575
-906.689102,200,74.258063
-1636.693604,200,74.313999
-1011.052313,200,74.370635
-1553.627034,200,74.608045
-1283.009246,200,74.725259
-1696.094616,200,74.84761
-1186.765265,200,74.966872
-1380.036179,200,75.028546
-1564.787395,200,75.225838
-892.290022,200,75.286036
-1587.622176,200,75.358728
-1335.815219,200,75.427377
-1426.965353,200,75.503293
-1050.623464,200,75.700856
-1707.35425,200,75.756261
-1382.026987,200,75.815035
-1749.678027,200,75.875356
-1404.891109,200,75.93836
-1042.556439,200,76.130633
-1181.63569,200,76.186116
-1300.699697,200,76.243199
-1027.352453,200,76.299281
-1788.306451,200,76.35457
-882.939231,200,76.553811
-1589.756045,200,76.610154
-1065.754552,200,76.666159
-1271.289479,200,76.723787
-1341.556765,200,76.778949
-1075.021221,200,76.980373
-895.354393,200,77.035841
-1394.207049,200,77.091703
-1287.393925,200,77.14754
-747.361719,200,77.204298
-1122.002676,200,77.402016
-926.184728,200,77.458137
-1297.313692,200,77.514078
-1319.114176,200,77.570285
-1167.027539,200,77.625552
-856.571154,200,77.679719
-919.075498,200,77.88217
-807.541948,200,77.937154
-1048.818125,200,77.992246
-1502.927216,200,78.04764
-1754.57273,200,78.102929
-1149.740006,200,78.295013
-1295.912968,200,78.349997
-1150.427902,200,78.404878
-1272.47184,200,78.459326
-1497.333306,200,78.513206
-1024.036894,200,78.707578
-1275.264493,200,78.762774
-1053.116954,200,78.817566
-1182.366865,200,78.872996
-864.203537,200,78.928486
-1055.489332,200,79.129566
-1588.327132,200,79.194822
-1475.649929,200,79.269225
-927.395575,200,79.330118
-1098.32978,200,79.386376
-1027.462604,200,79.580048
-1133.214053,200,79.635135
-1082.080518,200,79.689886
-1052.21299,200,79.745511
-1515.639231,200,79.801035
-1674.719151,200,79.997579
-1410.564283,200,80.052583
-1703.320105,200,80.107655
-1270.950478,200,80.16288
-1397.288631,200,80.217519
-1631.773368,200,80.402026
-1003.855201,200,80.458325
-1041.287007,200,80.514019
-1678.507784,200,80.569153
-1479.029754,200,80.623423
-1039.414164,200,80.824409
-1154.718476,200,80.880309
-1220.961494,200,80.937449
-1310.150088,200,80.993237
-919.95575,200,81.04801
-1000.843784,200,81.103436
-1170.165426,200,81.301464
-959.359478,200,81.356646
-1531.032822,200,81.413163
-1763.513655,200,81.469805
-1307.836771,200,81.526335
-1447.099671,200,81.723752
-1452.186381,200,81.779841
-1030.516704,200,81.834299
-955.561091,200,81.889789
-1120.907982,200,81.945118
-1315.55101,200,82.143771
-1397.652384,200,82.198385
-927.582898,200,82.253144
-907.506717,200,82.308161
-971.91217,200,82.363945
